Citation_Text,Sentiment,Source
"A phrase-based translation model is one of the modern approaches which exploits a phrase, a contiguous sequence of words, as a unit of translation  .",1,original
As the Arabidopsis leaf Xavonoids are mainly composed of kaempferol and quercetin derivatives   this approach proved suYcient to,1,original
"LSTMs are able to capture past signal behavior and they have shown success in many audio processing applications, such as speech recognition and computational paralinguistics  .",1,original
Many recent approaches in natural language processing   have recognized the need to use unannotated data to improve performance.,1,original
"In order to activate reporter gene expression, we first treated the cells with H2O2/vanadate  , which causes rapid and efficient STAT92E phosphorylation     and is more efficient than transient transfection of hop in activating STAT.",1,original
"‚Ä¶automatically generates layout information encoding node and reaction centroid coordinates using the FruchtermanReingold   algorithm, which has been shown to be robust in the face of variegated graph topologies and faithfully reproduces the underlying symmetry  .",1,original
"The most common advantages expressed in the six most-cited publications are that the flipped classroom approach focusses student-centred and collaborative, problem-based learning activities, thus enabling teachers to spend more time identifying student problems and knowledge gaps  .",1,original
We use a recently proposed dependency parser  1 which has demonstrated state-of-theart performance on a selection of languages from the 1The ISBN parser will be soon made downloadable from the authors web-page.,1,original
4 Extended Minimum Error Rate Training Minimum error rate training   is widely used to optimize feature weights for a linear model  .,1,original
"We train an event model with a binary SVM classifier after the features are selected, and   The state-of-the-art event detection methods.",1,original
"One of the best efforts to quantify the performance of a term-recognition system   does so only for one processing stage, leaving unassessed the text-to-output performance of the system.",1,original
"3 Perceptron Reranking As Collins   observes, perceptron training involves a simple, on-line algorithm, with few iterations typically required to achieve good performance.",1,original
Averaging has been shown to reduce overfitting   as well as reliance on the order of the examples during training.,1,original
Ramshaw and Marcus   successflflly applied Eric Brill's transformation-based learning method to the chunking problem.,1,original
"By default, the log-likelihood ratio measure   is proposed, since it was shown to be particularly suited to language data  .",1,original
"In contrast to existing approaches  , the context of the whole corpus rather than a single sentence is considered in this iterative, unsupervised procedure, yielding a more reliable alignment.",1,original
"4.4.1 N-gram Co-Occurrence Statistics for Answer Extraction N-gram co-occurrence statistics have been successfully used in automatic evaluation  , and more recently as training criteria in statistical machine translation  .",1,original
"The conceptually simplest approach to this latter problem is probably Turneys  , who has obtained interesting results on Task 2 by considering the algebraic sum of the orientations of terms as representative of the orientation of the document they belong to; but more sophisticated approaches arealsopossible  .",1,original
"In order to overcome this, some unsupervised learning methods and minimally-supervised methods, e.g.,  , have been proposed.",1,original
"Because of its high spatial resolution and applicability to air-filled structures, CT is a good alternative for guiding RFA, which cannot be adequately guided by US  .",1,original
"The former term P  is called a language model, representing the likelihood of E. The latter term P  is called a translation model, representing the generation probability from E into J. As an implementation of P , the word alignment based statistical translation   has been successfully applied to similar language pairs, such as FrenchEnglish and German English, but not to drastically dierent ones, such as JapaneseEnglish.",1,original
"Results using the method show an improvement from 25.2% Bleu score to 26.8% Bleu score  , using a phrase-based system   which has been shown in the past to be a highly competitive SMT system.",1,original
"Recently, 3D-CNNs have been widely used for various 3D data analysis tasks such as 3D detection or classification  .",1,original
"1 Introduction Since 1995, a few statistical parsing algorithms   demonstrated a breakthrough in parsing accuracy, as measured against the University of Pennsylvania TREEBANK as a gold standard.",1,original
"ROUGE-L, ROUGE-W, and ROUGE-S have also been applied in automatic evaluation of summarization and achieved very promising results  .",1,original
This algorithm is referred to as GHKM   and is widely used in SSMT systems  .,1,original
"The NLST trial was conducted among high-risk individuals of old age and heavy smokers, and demonstrated positive results  .",1,original
urneys   work is perhaps one of the most notable examples of unsupervised polarity classification,1,original
"3.2 Evaluation Criteria Well-established objective evaluation measures like the word error rate  , positionindependent word error rate  , and the BLEU score   were used to assess the translation quality.",1,original
"The approach has been shown to give improvements over the MAP classifier in many areas of natural language processing including automatic speech recognition  , machine translation  , bilingual word alignment  , andparsing .",1,original
"By using only the bidirectional word alignment links, one can implement a very robust such filter, as the bidirectional links are generally reliable, even though they have low recall for overall translational correspondences  .",1,original
The most commonly used MT evaluation metric in recent years has been IBMs Bleu metric  .,1,original
"This is possible because the generation time is shorter, the genetic material can be manipulated easily and the cultural conditions can be optimized easily  .",1,original
East Asian H. pylori strains possess a D motif within CagA in place of the western C motif and this has been shown to be a potent inducer of SHP-2 phosphatase  .,1,original
mith and Smith   describe a more efficient algorithm that can compute all edge expectations in O  time using the inverse of the Kirchoff matrix K1,1,original
"Recently, sentiment classification has become popular because of its wide applications  .",1,original
"In machine translation, confusion-network based combination techniques  ) have achieved the state-of-theart performance in MT evaluations.",1,original
"In particular, the use of SVMs in   initially sparked interest in using machine learning methods for sentiment classi cation.",1,original
"  showed that, for this choice of joint feature vector, loss-augmented inference can be performed optimally using an efficient greedy algorithm.",1,original
"As discussed in  , computing the conditional probabilities which we need for parsing is in general intractable with ISBNs, but they can be approximated efficiently in several ways.",1,original
The fluency models hold promise for actual improvements in machine translation output quality  .,1,original
Every sentence was part-of-speech tagged using a maximum entropy tagger   and parsed using a state-of-the-art wide coverage phrase structure parser  .,1,original
"A recent study in northern Vietnam, in which researchers used participatory methods when introducing an educational programme for community health leaders, demonstrated promising results in learning capacity, and the health leaders expressed enthusiasm for this mode of gaining knowledge  .",1,original
"As has been previously observed and exploited in the NLP literature  , the above optimization function, unlike many others that have been proposed for graph or set partitioning, can be solved exactly in an provably efficient manner via methods for finding minimum cuts in graphs.",1,original
The recent development of HLA class II   and CD1d tetramers   makes the additional monitoring of CD4+ and NKT cells feasible.,1,original
"Collins   improves the F1 score from 88.2% to 89.7%, while Charniak and Johnson   improve from 90.3% to 91.4%.",1,original
"Recently, we can see an important development in natural language processing and computational linguistics towards the use of empirical learning methods  ).",1,original
1 Motivation A major component in phrase-based statistical Machine translation     is the table of conditional probabilities of phrase translation pairs.,1,original
"In recent years, many researchers have tried to automatically evaluate the quality of MT and improve the performance of automatic MT evaluations   because improving the performance of automatic MT evaluation is expected to enable us to use and improve MT systems efficiently.",1,original
The validated Malay version of GAD-7 which was found to have good sensitivity and specificity was used in this study  .,1,original
"5 External Knowledge Sources 5.1 Lexical Dependencies Features derived from n-grams of words and tags in the immediate vicinity of the word being tagged have underpinned the world of POS tagging for many years  , and have proven to be useful features in WSD  .",1,original
"Currently, machine learning methods   and combinations of classifiers   have been popular.",1,original
"tems in  , with the best results so far obtained by the deterministic sieve system of Lee at al.",1,original
Conditional Markov models     have been successfully used in sequence labeling tasks incorporating rich feature sets.,1,original
That AONs are a promising therapeutic tool was recently shown in phase I and phase I/II clinical trials in DMD  .,1,original
"Whereas dependency based semantic spaces have been shown to surpass other word space models for a number of problems  , for the task of categorisation simple pattern based spaces have been shown to perform equally good if not better  .",1,original
"Furthermore, we combined learning rate annealing with embedding batch normalization, the latter of which has been proven to help the model train faster and allow faster learning  .",1,original
"4.1 Complete ambiguity classes Ambiguity classes capture the relevant property we are interested in: words with the same category possibilities are grouped together.4 And ambiguity classes have been shown to be successfully employed, in a variety of ways, to improve POS tagging  .",1,original
"In order to fulfill this point the most popular technic is the replication in different providers  , however this process generates a waste of storage resources when the system makes unnecessary replicas.",1,original
"Still, the general notion that interference is mainly due to cue overload at the time of retrieval lived on, despite the fact that multiple efforts to demonstrate that cue-overload effects apply to everyday forgetting   generally suggested just the opposite  . In fact, the only reason to believe that cue-overload effects play any role at all in everyday forgetting is that almost everyone can point to a few examples from their own lives where it surely does. But the mere fact that cue-overload effects sometimes play a role does not mean that the role is a substantial one. Summarizing the state of the art late in his career, Underwood   said: ‘‘A relatively few years ago it seemed that a fairly comprehensive theoretical account of forgetting was close at hand,",1,original
"The particles, or signals, are well known   in cellular automata   where iterated parallel processing of strings occurs.",1,original
"Recent work   has demonstrated that randomized encodings can be used to represent n-gram counts for LMs with signficant space-savings, circumventing information-theoretic constraints on lossless data structures by allowing errors with some small probability.",1,original
"The Logllkelihood Ratio, G 2, is a mathematically well-grounded and accurate method for calculating how """"surprising"""" an event is  .",1,original
"The results show that, as compared to BLEU, several recently proposed metrics such as Semantic-role overlap  , ParaEval-recall  , and METEOR   achieve higher correlation.",1,original
"We next identified well-characterized Saccharomyces cerevisiae polarity genes BNI1, BUD3, BUD6 and SPA2  .",1,original
"Lexicalized PCFGs use the structural features on the lexical head of phrasal node in a tree, and get significant improvements for parsing  .",1,original
Section 4 describes the online training procedure and compares it to the well known perceptron training algorithm  .,1,original
"Standard sequence prediction models are highly effective for supertagging, including Hidden Markov Models  , Maximum Entropy Markov Models  , and Conditional Random Fields  .",1,original
"To improve the unknown word model, featurebased approach such as the maximum entropy method   might be useful, because we don't have to divide the training data into several disjoint sets   and we can incorporate more linguistic and morphological knowledge into the same probabilistic framework.",1,original
"The goal of integrating syntactic information into the translation model has prompted many researchers to pursue tree-based transfer models  , with increasingly encouraging results.",1,original
The most frequently used resource for synonym extraction is large monolingual corpora  .,1,original
"Hunter take rates Hunter take   is a widely applied method for assessing relative abundance of wildlife, including wild swine  .",1,original
"In an attempt to overcome this limitation, Achenbach, Dumenici, and Rescorla   developed a new scoring system based on consensus between clinicians that allows better correspondence between the vastly adopted CBCL scales and the currently employed DSM-IV diagnostic criteria.",1,original
Another study has shown a proof of concept closed-loop model using direct pressure monitoring as the feedback signal  .,1,original
1 Introduction There has been a great deal of progress in statistical parsing in the past decade  .,1,original
"  used bootstrapping to train decision list classifiers to disambiguate between two senses of a word, achieving impressive classification accuracy.",1,original
"Similarly, Structural Correspondence Learning   has proven to be successful for the two tasks examined, PoS tagging and Sentiment Classification.",1,original
Bhattacharjee & Ghosh   discussed about probable construction management courses where role-playing teaching could be adopted as a successful pedagogical approach.,1,original
"However, Moores Law, the driving force of change in computing since then, has opened the way for recent progress in the field, such as Statistical Machine Translation    .",1,original
One promising approach extends standard Statistical Machine Translation   techniques   to the problems of monolingual paraphrase identification and generation.,1,original
"…role in many NLP applications, deterministic models based on rich sets of expert rules for coreference have been shown recently to achieve performance rivaling, if not exceeding, the performance of state of the art machine learning approaches  .",1,original
"Some local features by combining of LBP and Gabor feature have been proposed  , which can achieve better recognition performance than either feature alone.",1,original
"A video version of this idea has been explored as well  , with varying degrees of success.",1,original
"The state-of-the art taggers are using feature sets discribed in the corresponding articles  ,  ,   and  ), Morce supervised and Morce semi-supervised are using feature set desribed in section 4.",1,original
"Moreover, log likelihood ratios are regarded as a more effective method to identify collocations especially when the occurrence count is very low  .",1,original
Reconstructive surgery by autologous tissue transfer is well established and may provide good functional results  .,1,original
1 Introduction The most widely used alignment model is IBM Model 4  .,1,original
"goal lines, which were extensions of the halfway line or penalty area approximately 3–30 m from each line) because multiple perpendicular views were recommended to obtain more accurate results using the MBIM technique  .",1,original
"As in previous studies, injury severity was stratified using the discharge diagnosis ICD-9ebased ICISS scoring system, which has been shown to outperform other scoring systems in predicting injury mortality and is particularly suited for the study of administrative databases.  The definition of severely injured patients was chosen to match that in several preceding studies that focused on the survival advantage of severely injured patients treated at DTCs in Florida.",1,original
"We achieve competitive performance in comparison to alternate model families, in particular generative models such as MRFs trained with EM   and HMMs trained with soft constraints  .",1,original
"However, the best performing statistical approaches to lexical ambiguity resolution l;lmmselves rely on complex infornmtion sources such as """"lemmas, inflected forms, parts of speech and arbitrary word classes If\] local and distant collocations, trigram sequences, a.nd predicate m'gument association""""  , p. 190) or large context-windows up to 1000 neighboring words  .",1,original
"…automatically generates layout information encoding node and reaction centroid coordinates using the FruchtermanReingold   algorithm, which has been shown to be robust in the face of variegated graph topologies and faithfully reproduces the underlying symmetry  .",1,original
These advantages of using waveguides enable synchronized concurrent accesses of an optical bus in a pipelined fashion  .,1,original
1 Introduction The availability of large amounts of so-called parallel texts has motivated the application of statistical techniques to the problem of machine translation starting with the seminal work at IBM in the early 90s  .,1,original
"Combining more video clips improves the accuracy of the estimated data  , and previous research also succeeded in motion reconstruction using somewhat blurry images  .",1,original
"One major resource for corpus-based research is the treebanks available in many research organizations \ , which carry skeletal syntactic structures or 'brackets' that have been manually verified.",1,original
"Annotated reference corpora, such as the Brown Corpus  , the Penn Treebank  , and the BNC  , have helped both the development of English computational linguistics tools and English corpus linguistics.",1,original
5.3 Comparison with System Combination We re-implemented a state-of-the-art system combination method  .,1,original
"Besides the most popular datasets  , we also considered some larger datasets (e.",1,original
"3 System Overview 3.1 Translation model The system developed for this years shared task is a state-of-the-art, two-pass phrase-based statistical machine translation system based on a log-linear translation model  .",1,original
"They are central to many parsing models  , and despite their simplicity n-gram models have been very successful.",1,original
The superior bonding effectiveness shown in vitro  .,1,original
4 Evaluation The purpose of our evaluation is to contrast our proposed feature based approach with a state-ofthe-art sequential learning technique  .,1,original
"Currently, high-throughput methods to screen high-producer cells have been developed  .",1,original
Table 1: Datasets 3.3 Establishing a Baseline for a Corpus-based System   Supervised statistical methods have been very successful in sentiment tagging of texts: on movie review texts they reach accuracies of 85-90%  .,1,original
"Besides saving cost, the ability to dependably work with a single human translation has an additional advantage: it is now possible to create Recall-based evaluation measures for MT, which has been problematic for evaluation with multiple reference translations, since only one of the choices from the reference set is used in translation  .",1,original
The best result known to us is achieved by Toutanova .,1,original
"Fortunately, the convertibility rule happens to be implemented quite efficiently in Coq  , so it becomes possible to automatically prove some propositions on real numbers by simply evaluating programs.",1,original
The PSO algorithm provides good results using population size between 20 and 100  .,1,original
Data on the occurrence of the principal mycotoxins on foods and beverages are increasing due to the availability and use of modern and sensitive LC–MS/MS and GC–MS/MS methodologies suitable for simultaneous determination of mycotoxins  .,1,original
486 One of the most popular instantiations of loglinear models is that including phrase-based   models  .,1,original
The maximum entropy approach   is known to be well suited to solve the classification problem.,1,original
1 Introduction Parallel corpora have been shown to provide an extremely rich source of constraints for statistical analysis  .,1,original
…    or enteric polymers such as hydroxypropyl methylcellulose phthalate     and hydroxypropyl methylcellulose acetate succinate     have demonstrated use…,1,original
"There are basically two kinds of systems working at these segmentation levels: the most widespread rely on statistical models, in particular the IBM ones  ; others combine simpler association measures with different kinds of linguistic information  .",1,original
"Queuing networks is one of the most used tools to model Discrete Event Dynamic System  , Cassandras and Lafortune  , useful to model realities like communication networks or manufacturing systems.",1,original
"For example, it is well known that translation-invariant undecimated wavelets   are a dramatically more effective domain than the basic fully decimated orthogonal   wavelets for denoised a signal by shrinkage; the realization of",1,original
5.2 Maximum Entropy Maximum entropy classiflcation   is an alternative technique which has proven efiective in a number of natural language processing applications  .,1,original
"For instance,   shows that a simple feature augmentation method for SVM is able to effectively use both labeled target and source data to provide the best domainadaptation results in a number of NLP tasks.",1,original
"Furthermore, risk-factor awareness among patients with lower-limb ischemia is suboptimal, and one benefit of a NLC is the opportunity to educate patients.  Indeed, our results show significant benefits of a protocol-based NLC for claudicants with a 25% relative risk reduction of predicted 10-year coronary events over a 3-month period.",1,original
"2.1 Local Feature Descriptors Local feature descriptors   have been extensively studied, especially since the seminal works by Schmid and Mohr   and Lowe  .",1,original
"2.2 Perceptron-based training To tune the parameters w of the model, we use the averaged perceptron algorithm   because of its efficiency and past success on various NLP tasks  .",1,original
Many aspects of successful programs are being tackled through studies ranging from social acceptance and carbon accounting to silvicultural management strategies  .,1,original
Selection of mRNA target sites and siRNA sequences that are free from stable secondary self-structures helps produce better results in siRNA design  .,1,original
"Perhaps the most widely accepted convention is that of ignoring punctuation for the purposes of assigning constituent span, under the perspective that, fun788 Phrase Evaluation Scenario System Type       Modified All 98.37 99.72 99.72 Truth VP 92.14 98.70 98.70 Li and Roth All 94.64   VP 95.28 Collins   All 92.16 93.42 94.28 VP 88.15 94.31 94.42 Charniak All 93.88 95.15 95.32   VP 88.92 95.11 95.19 Table 1: F-measure shallow bracketing accuracy under three different evaluation scenarios:   baseline, used in Li and Roth  , with original chunklink script converting treebank trees and context-free parser output;   same as  , except that empty subject NPs are inserted into every unary SVP production; and   same as  , except that punctuation is ignored for setting constituent span.",1,original
Another kind of popular approaches to dealing with query translation based on corpus-based techniques uses a parallel corpus containing aligned sentences whose translation pairs are corresponding to each other  .,1,original
"In the area of statistical machine translation  , recently a combination of the BLEU evaluation metric   and the bootstrap method for statistical significance testing   has become popular  .",1,original
We use the popular online learning algorithm of structured perceptron with parameter averaging  .,1,original
illmann and Zhang   avoided the problem by precomputing the oracle translations in advance,1,original
We note that better performance has been reported with the use of more image features  .,1,original
One of the most promising methods among them is PLDA  .,1,original
"For comparison purposes, three additional heuristically-induced alignments are generated for each system:   Intersection of both directions  );   Union of both directions  ); and   The previously bestknown heuristic combination approach called growdiag-final    ).",1,original
"Target language model probability   According to a previous study, the minimum error rate training    , which is the optimization of feature weights by maximizing the BLEU score on the development set, can improve the performance of a system.",1,original
"Compared with clean parallel corpora such as """"Hansard""""  , which consists of 505 French-English translations of political debates in the Canadian parliament, texts from the web are far more diverse and noisy.",1,original
"Regarding synthetic inhibitors, PC190723 is the most studied compound so far  .",1,original
The last fragment has also been widely used to elucidate phylogenetic relationships among taxa from several plant families  .,1,original
"In addition to tf.idf scores, Hulth   uses part-of-speech tags and NP chunks and complements this with machine learning; the latter has been used to good results in similar cases  .",1,original
iero Search Refinements Huang and Chiang   offer several refinements to cube pruning to improve translation speed,1,original
"As stated earlier, GABAB  and GABAB  are the most abundantly expressed variants of the GABAB  subunit  , both of which form functional heterodimers with the GABAB  subunit  .",1,original
"First, several of the best-performing parsers on the WSJ treebank   are cases of history-based models.",1,original
"For the multilingual dependency parsing track, which was the other track of the shared task, Nilsson et al. achieved the best performance using an ensemble method  .",1,original
A pioneer work in online training is the perceptron-like algorithm used in training a hidden Markov model    .,1,original
"To compare the output of their shallow parser with the output of the well-known Collins   parser, Li and Roth applied the chunklink conversion script to extract the shallow constituents from the output of the Collins parser on WSJ section 00.",1,original
"As discussed above, all state-of-the-art published methods rely on lexical features for such tasks  .",1,original
"In our experiments, we have used Averaged Perceptron   and Perceptron with margin   to improve performance.",1,original
Among the most widely studied is the Gibbs distribution  .,1,original
"The CSC for the visual acuity < 3/60 was 35% in the 1981 NBS  , Also, the implantation of intraocular lenses in cataract surgery has resulted in better visual outcomes.",1,original
"using the Reading Span  , one of the most widely used paradigms for the evaluation of selective attention; Abstraction and conceptual flexibility   were assessed by means of the modified Wisconsin Card Sorting Test (number categories and perseverative",1,original
"1 Introduction Several efficient, accurate and robust approaches to data-driven dependency parsing have been proposed recently   for syntactic analysis of natural language using bilexical dependency relations  .",1,original
"We use two state-of-the-art POS taggersa maximum entropy based English POS tagger  , and an HMM based Chinese POS tagger.",1,original
  reported improved model performance to predict the presence of prairie fish species if information on reach and catchment scale are combined.,1,original
  showed that the results for French-English were competitive to state-of-the-art alignment systems.,1,original
"For example, factored translation models   retain the simplicity of phrase-based SMT while adding the ability to incorporate additional features.",1,original
"PBN is widely used for ROS scavenging, and most importantly, has been shown to reverse the age-related oxidative changes and to reduce oxidative damage from ischemia/reperfusion injury.  The antioxidant activity of PBN protects biologically important molecules from oxidative damage.",1,original
"On the other hand, MPCCs metabolized low turnover drugs   significantly faster in the serum-free medium than in vivo, and thus use of reported fu values significantly improved the accuracy of clearance predictions, as also observed previously  .",1,original
"In state of the art schemes  , a warrant ω is either the concatenation of all permitted messages or an abstract description of the message space for which signing is being delegated, together with a certificate, which is a signature on ω  , under the delegator’s private signing key.",1,original
Log-likelihood ratio The log-likelihood ratio statistic has been found to be accurate for modeling the associations between rare events  .,1,original
One of the remarkable results of the application of the solubilization at 4 C with nonionic detergents of the erythrocyte membrane is the almost complete exclusion of band 3 protein from the DRMs  .,1,original
Consequences for Computational Modelling The Incremental Algorithm   is considered most successful in producing human-like referring expressions.,1,original
"In our experiments, we used the Averaged Perceptron algorithm of Freund and Schapire  , a variation that has been shown to be more effective than the standard algorithm  .",1,original
"2.1 Log-Linear Models The log-linear model  , or also known as maximum-entropy model  , is a linear classifier widely used in the NLP literature.",1,original
"3.2 Comparison between SVM, Bootstrapping and LP For WSD, SVM is one of the state of the art supervised learning algorithms  , while bootstrapping is one of the state of the art semi-supervised learning algorithms  .",1,original
"In Statistical Machine Translation  , recent work shows that WSD helps translation quality when the WSD system directly uses translation candidates as sense inventories  .",1,original
"Optimization Metrics When sampling phrase sets for text entry experiments, memorability and representativeness are two metrics that have been widely adopted by researchers  .",1,original
"Corpus-based or example-based MT   and statistical MT   systems provide the easiest customizability, since users have only to supply a collection of source and target sentence pairs  .",1,original
"Sunitinib is one of several agents, including sorafenib, bevacizumab, and temsirolimus, which target the inhibition of pro-angiogenic growth factor activity and have shown favorable results in clinical trials against metastatic clear-cell RCC  .",1,original
"The power of ConSurf, in comparison to other popular alternatives based on consensus and relative entropy approaches, is that the evolutionary rates are estimated based on the phylogenetic relationships among the homologues and the specific dynamics of the analysed sequences using advanced probabilistic evolutionary models  .",1,original
3 Previous Work The idea of employing n-gram co-occurrence statistics to score the output of a computer system against one or more desired reference outputs was first successfully implemented in the BLEU metric for machine translation  .,1,original
There are however other similarity metrics  ) which could be used equally well.,1,original
Decision lists have already been successfully applied to lexical ambiguity resolution by   where they perfromed well.,1,original
"We choose a well-studied parallel task scheduling of DAG, DLS   , as a baseline in our experiments.",1,original
1 Introduction Possibly the most remarkable evolution of recent years in statistical machine translation is the step from word-based models to phrase-based models  .,1,original
"In recent years, HMMs have enjoyed great success in many tagging applications, most notably part-of-speech   tagging   and named entity recognition  .",1,original
…showed that imaging or therapeutic agents larger than the BBB’s exclusion threshold of 400 Da could be successfully delivered by FUS with microbubbles  .,1,original
" , but we use a maximum entropy classifier   to determine parser actions, which makes parsing considerably faster.",1,original
"The combination is significantly better than   at a very high level, but more importantly, Shens results   have been significantly surpassed also by the semisupervised Morce  .",1,original
More recent work has achieved state-of-the-art results with Maxi101 mum entropy conditional Markov models    .,1,original
"…“bicarbonate concentration threshold”   and without at least partial recovery of blood pHe  . remarkably, some of the most CO2 tolerant fishes studied to date tightly regulate the pHi of vital…",1,original
Recent work by   shows a practically ef cient approach that binarizes linguistically SCFG rules when possible.,1,original
"This approach has been shown to be accurate, relatively efficient, and robust using both generative and discriminative models  .",1,original
"On the Hansards data, the simple averaging technique described by Collins   yields a reasonable model.",1,original
Successflfl examples of reuse of data resources include: the WordNet thesaurus  ; the Penn Tree Bank  ; the Longmans Dictionary of Contemporary English  .,1,original
"1 Introduction Over the past decade, there has been tremendous progress on learning parsing models from treebank data  .",1,original
"However, except for  , none of these advances in alignment quality has improved translation quality of a state-of-the-art system.",1,original
"However, the most interesting work is certainly proposed by   who extract patterns in two steps.",1,original
"Many mainstream systems and formalisms would satisfy these criteria, including ones such as the University of Pennsylvania Treebank   which are purely syntactic  .",1,original
"Many researchers  , have observed consistent gains by using more flexible matching criteria.",1,original
"Recently, Cabezas and Resnik   experimented with incorporating WSD translations into Pharaoh, a state-of-the-art phrase-based MT system  .",1,original
1 Introduction The reranking approach is widely used in parsing   as well as in other structured classification problems.,1,original
"Among them one of the most widely used is the residual network    , which uses short cut to alleviate training difficulties of very deep networks.",1,original
Stochastic models   have been widely used in POS tagging for simplicity and language independence of the models.,1,original
"Recently, peptide fragmentation with tandem mass spectrometry parallel to the standardized MALDI-TOF-MS has emerged as an additional tool which provides enhanced capabilities for peptide sequencing directly from samples such as nervous tissues or even single cells of invertebrates, including those of insects  .",1,original
The well-known BLEU   is based on the number of common n-grams between the translation hypothesis and human reference translations of the same sentence.,1,original
he implementation of MEBA was strongly influenced by the notorious five IBM models described in  ,1,original
"1.2 Related Work Recently, discriminative methods for alignment have rivaled the quality of IBM Model 4 alignments  .",1,original
” This is a highly reliable prognostic marker in colorectal cancer and is currently being investigated for use in other tumor types  .,1,original
"Because of this ability to expand the proteome of cells, alternative splicing has represented a very useful and powerful tool that allows cells to execute the various expression programs which underlie many fundamental needs of higher organisms: from general needs such as controlling normal development and tissue-specific expression of proteins, to highly specialized processes such as DNA damage response or microRNA biogenesis  .",1,original
1 Introduction There is a pressing need for a consensus on a taskoriented level of semantic representation that can enable the development of powerful new semantic analyzers in the same way that the Penn Treebank   enabled the development of statistical syntactic parsers  .,1,original
"Automated evaluation metrics that rate system behaviour based on automatically computable properties have been developed in a number of other fields: widely used measures include BLEU   for machine translation and ROUGE   for summarisation, for example.",1,original
"Recently, there have existed several automatic fixing techniques for atomicity violations, which can provide soundness guarantees  .",1,original
The translation quality was evaluated using a well-established automatic measure: BLEU score  .,1,original
Bayesian approaches can also improve performance  .,1,original
There has been significant work with such models for greedy sequence modeling in NLP  .,1,original
"…feeding of energydense diets over short periods to cull cows could be profitable  , improve carcass characteristics   and meat quality  .",1,original
2 Confusion-network-based MT system combination The current state-of-the-art is confusion-networkbased MT system combination as described by 98  Rosti and colleagues  .,1,original
